Signal,label
0.0030101455256126477,1
0.00014480549430618577,1
-0.0002819599287501162,1
-0.0026981686199598403,1
-0.002185037432931951,1
-0.002880088344161186,1
0.002846968278178042,1
-0.0012534914814959128,1
0.002044038754446233,1
0.0033366514114833465,1
-0.0007531886414075836,1
0.0006149509069230901,1
-0.002596176817656697,1
7.881806841523285e-05,1
0.0010702193925736533,1
0.00015212750775599394,1
-0.002064781745886206,1
-0.0007209276640299436,1
-0.0019065386129367707,1
-0.0021593081719716765,1
0.0007669317023824842,1
0.0006915798958593164,1
-0.000871328907763464,1
0.0028586023984253253,1
0.0018712477535346697,1
0.0008433212295240247,1
0.0007790863344642109,1
-0.0008277045527845569,1
-0.0034527880248368704,1
-0.0047468093587654135,1
-0.004053700734498434,1
-0.0012028822822893347,1
0.002368133674345338,1
-0.002850980454950451,1
0.001298150372248666,1
0.001209680347587863,1
0.0012165846656076063,1
0.0005503312809005728,1
0.004711909322205752,1
-0.0020337915586604665,1
0.002352620793443979,1
-9.94094539234408e-06,1
0.0011511136058350842,1
-0.0032759421143102713,1
-0.00092253902570904,1
-0.0010759284733326483,1
0.0008386328396730376,1
-0.0011921991016732626,1
0.0002946450683160855,1
-0.001935660087864292,1
0.00299205066130269,1
0.00289573594876664,1
0.0012339189445825076,1
-0.0013494472536005762,1
0.0006752851764302754,1
0.000960194329653092,1
0.0025572237455521733,1
0.001986203243191965,1
0.00022749046160703705,1
0.0001023762932118905,1
0.0019286392418788327,1
0.0005462293750700208,1
-0.003014282977162358,1
-0.0019039026691346998,1
0.0032948953950852,1
-0.005977296986101979,1
-0.0018375928212701032,1
-0.0010850861064353597,1
-0.0007754604273029216,1
0.003704411307430044,1
0.0005217784359051122,1
-0.004215266463888712,1
-0.002885662683611681,1
0.002064194749227811,1
0.004376318173251059,1
-0.006359477031014353,1
0.0004608671127806245,1
-0.0021506984775196067,1
-0.003393909683406149,1
-0.005464010632987043,1
-0.0012291457359474025,1
0.0013002556828703414,1
-0.0020702985266525765,1
0.0027576058619193035,1
0.004615578613498524,1
0.0023557024337651535,1
0.0010223558690440734,1
0.0025595919191124814,1
-0.0013396620673378696,1
6.535119956438688e-05,1
-0.0018778902308539233,1
0.002558628057609964,1
0.0017391419435587262,1
0.00023731502823244594,1
0.0024764783709005944,1
0.0026595409306197594,1
-8.266214300955024e-05,1
0.0015429129487721776,1
-0.0008167303353387791,1
0.0024790933929957435,1
0.0007532244508900046,1
0.0016772097721843638,1
-0.0012736928440073413,1
-0.00028931163398526115,1
0.0017359200783974643,1
-0.001091083123011302,1
-0.0016193420443021108,1
-0.002449971177840612,1
-0.0005895168132159272,1
0.0019305383754305927,1
-0.0010799955231874713,1
-0.0006454404924099027,1
-0.005232412765556072,1
0.0016921472547184394,1
0.0004863595447516702,1
0.0033885074188445582,1
0.0028250465586495046,1
0.0007060018145940996,1
-0.0004368879283299991,1
0.0004290496440965128,1
0.00022530405737721933,1
0.0008409804734141191,1
0.0009860405795079738,1
-0.0032254578964142615,1
-0.0010618956623193432,1
0.002449755167871115,1
0.0007487886281794115,1
-0.0015157798531638287,1
-0.0004146294962089362,1
-0.00024636738676260935,1
0.0026539507637634695,1
-0.0028378669216160553,1
0.00029113848889439397,1
-0.0003117218520561339,1
-0.0005934355024098036,1
-0.0002606263367774837,1
-0.005842797288889456,1
0.0015871355391331773,1
0.001193056775266494,1
0.00010334486082743392,1
-0.0009834593338443986,1
0.0017719433587800502,1
-0.0028647411155047226,1
0.004453815132001199,1
-0.0008433189065679132,1
-0.0015726657463014345,1
-0.004254727712475262,1
-0.002975628866251658,1
0.0013197930570379571,1
0.0019052669363247786,1
-0.0019435408806806318,1
0.0005649329268057986,1
0.0033135922003373567,1
-0.0008867221154883272,1
-0.0007971656681582646,1
0.0015997286807362618,1
-2.4070705633522433e-05,1
-0.0007347604631704158,1
0.003523446085748976,1
-0.00037324173484472913,1
0.00011289321737168911,1
-0.0005807577566780759,1
0.002288963720021208,1
-0.0036933200276689773,1
-0.0005453711965613297,1
0.0019104493000002502,1
-0.0005075251490582458,1
0.00037595264148644576,1
0.002723403700833676,1
-0.0006293079310737284,1
0.003389568500424747,1
0.0009393178472904947,1
0.0010442140570227968,1
0.0034027979746439467,1
0.001481900348910047,1
0.0022909252585761883,1
-0.00013494970092137995,1
0.0007673233265013331,1
-0.002695043787582537,1
-0.0004911468093815722,1
-0.00042540029009089866,1
0.00012805701787668068,1
0.0012469994410073215,1
0.0021506161352966542,1
0.0005835095357233097,1
0.002529407298943824,1
-0.00502445837003352,1
0.004376405142129821,1
0.0031704728343139896,1
-0.0034658127709844815,1
-0.0003192451391066337,1
-0.0025158463603247604,1
-0.0033715372293814006,1
-0.0008485882613998649,1
0.0005252944593488432,1
0.00010723686887666242,1
-0.00395808852525378,1
-0.005867242852002471,1
0.00042010367612537125,1
0.0038831407080171998,1
0.002627722364131819,1
0.00241069722050931,1
0.0003020393378446462,1
-0.0025530104483160224,1
0.000363675606973182,1
0.003569192230496099,1
0.0031160452453680995,1
0.0007561926474922418,1
0.0020838705298465996,1
0.0018186169592737597,1
0.0017815265223642216,1
-0.0004314630913433739,1
-0.00625269766989908,1
-3.6651150993333056e-05,1
0.000280180256931045,1
0.001980321128070166,1
-0.0026007127741277704,1
-0.0029357336865760046,1
0.0007151934938677113,1
-0.004541681704861511,1
1.515284656449075e-05,1
0.005391510620980938,1
0.002685902358802428,1
-0.00046231085447396474,1
0.001422501392699115,1
0.0012708480717325663,1
0.0021853400361614562,1
-0.0016544918250386352,1
0.00038249650176359613,1
-0.0029258795549470203,1
-0.0006108567510760154,1
-0.002108772941869826,1
-0.0011051071782834042,1
0.00013963877447276723,1
0.0016336024354971785,1
0.0035744170922521333,1
-0.0004435896838002929,1
-0.0018624911019884686,1
0.002117790372399209,1
-0.000295511943496758,1
0.0012324639544575367,1
-0.0020755027980644105,1
-0.0009763645795760409,1
-0.0014795690785072947,1
0.0025455331870429415,1
0.003014688592435927,1
0.00428867233408627,1
0.005185679833404626,1
-0.0037378667209171834,1
0.0011764481237346775,1
0.0009305331414534928,1
-0.0015437347312905437,1
-0.001625349719013082,1
-0.0018344947290694273,1
0.0008276633290688035,1
-0.002391803247368835,1
-0.0029624677089070076,1
0.00029978528493640526,1
0.00025788531896159505,1
-0.0014497311383303887,1
0.002969951643214954,1
-0.0018802230466246973,1
-0.0021619404176055302,1
0.002222151431375452,1
-0.0007468181697961045,1
0.003909044931469341,1
-0.002853061790731008,1
0.0029387258824242267,1
0.0031701787074673374,1
0.0035244294310031636,1
-0.0013607040258742772,1
-0.0013284683172762708,1
0.001090110388144952,1
0.0008517363142055315,1
-0.0035972221943803393,1
0.005868908091494446,1
0.0013666113793700371,1
-0.004060580789485071,1
0.0007263360441056044,1
-0.002242195749113019,1
0.0003650203112417211,1
0.000783718166954731,1
-0.0021634724143275246,1
-0.002337693354248447,1
-0.00535074040967014,1
0.0031984239894651584,1
-0.0010579490704847039,1
-0.0029004223695748227,1
-0.002015436972234227,1
0.0025439250902231426,1
-0.0012908810932950776,1
0.001584621894536841,1
-0.0011349387377462851,1
0.0022302293540934865,1
-0.00013354584878599816,1
0.0021405710332440815,1
0.0017649395431406478,1
-7.737793488832775e-05,1
-0.0017336846048819539,1
0.005598816543529445,1
-0.003421791579695347,1
5.6464922645778206e-05,1
0.006696751784560438,1
0.002433082586359975,1
0.00238081576288397,1
-0.0010773028439795681,1
-0.0003738254202844448,1
-0.001576410586938593,1
0.0031889028737385867,1
0.001432152194969128,1
-0.005169448505649286,1
0.0015792488761332641,1
0.0013799301760481913,1
0.001504563014884437,1
-0.002817007204836607,1
0.0009027236106859033,1
-0.002808807100962864,1
-0.0002981400053033485,1
-0.0040172053815296215,1
0.0005534083252205965,1
0.00039862598421972053,1
-0.0010701275400017772,1
0.001967496195712642,1
0.002404076850162741,1
-0.00021509636927727273,1
0.0007347428219309823,1
-0.0037077110975098195,1
-0.0003845557104820816,1
0.0010504942778630313,1
0.004222651176379934,1
0.00046171419194383746,1
-0.006453177268517716,1
0.004645803568443196,1
0.001545377473159904,1
-0.0004481509716496213,1
-0.003231345587994607,1
-0.0027818042162250753,1
0.0064188355633133486,1
0.0014721709307859326,1
0.0035595809561099175,1
0.0008221708147002821,1
-7.906888586209243e-05,1
-0.0019701786457312414,1
-0.0037420179557888103,1
0.003439781673366169,1
0.0030912557054302383,1
-0.0021342439573435127,1
0.0010748051869703935,1
-0.00011078119910783052,1
0.00017250371767974355,1
0.003014075099807039,1
-0.0015314713587080118,1
0.002601759482320483,1
-7.935597338765547e-05,1
-0.0028306586489989134,1
0.0033577477146686896,1
0.0015706523252891054,1
-0.0027219444431048592,1
0.0010907394210317996,1
-0.0009277014210095703,1
-0.0002972798136005562,1
-0.0009741995645223317,1
0.0005200215272968707,1
-0.0020996170206447943,1
-0.002159629168118734,1
0.0035119295309729457,1
0.0008190743353614983,1
0.00484936908147727,1
-0.0007250169212564983,1
-0.0022663865121832706,1
0.0016092753710888162,1
0.0008267648203022919,1
-0.0010151464156733347,1
0.0005820334975824844,1
0.0023743184415121335,1
0.001130355797293246,1
-0.0006091683617372466,1
-0.0022801437531265695,1
0.001075012204390961,1
-0.00022273575546261497,1
0.002810603369791209,1
0.0025042939345882188,1
-0.0007913542734506698,1
9.437166103094268e-05,1
-0.0010248955081382247,1
0.0032894321736841106,1
-0.0009266857352044826,1
0.0016668044816441985,1
-0.0015287791097450918,1
0.005786345455327326,1
-5.564137405012819e-05,1
-0.0016858805000313898,1
0.0017581658589284276,1
0.0008864283600686076,1
-0.0045480156732978574,1
0.0006985848672293903,1
81.48906809882286,1
-3.0981826067308886,1
-1.4466247025651937,1
-0.11049214801447502,1
-0.011008850049973729,1
-0.011438613297891625,1
3.145641490129657e-05,1
-0.004310893546707952,1
0.0003466951387154528,1
0.00042434492481635035,1
-7.71903859203529e-05,1
-0.0026488021713255328,1
-0.004978378886558713,1
0.0032405276286520714,1
-0.002275990617190514,1
-0.0024364631133744824,1
-0.0023520303218705074,1
0.0032570242592943268,1
0.0015956705046169034,1
-0.00245765151684329,1
-0.0016669202248713244,1
0.0007224805552898746,1
0.001659308858995929,1
-0.002040169651692827,1
-0.004458281078567039,1
-0.0027476201124032548,1
-0.0011168276121373173,1
0.0028233441683636726,1
-0.001650064505923997,1
0.0015839610878130522,1
-0.003510340214575782,1
-0.0013779137621518897,1
0.004972079961319991,1
-0.0036959230990144536,1
-0.005578147067266176,1
-0.004474097812457941,1
0.0007211352220078526,1
-0.0012086276688053014,1
-0.00030867084364222274,1
0.00133057630122624,1
-0.0018631943979635216,1
0.001862565567663833,1
0.0024423154514377167,1
-0.004435121624482856,1
-0.002264193022529136,1
0.0019397069264592956,1
-0.0029804313674663455,1
-0.0055276889025776725,1
-0.003957777531731793,1
0.0026044934535148657,1
0.0015284461105004364,1
9.850677052787402e-06,1
0.0036789787737643463,1
0.004928026197980517,1
0.0012514512598517534,1
-0.0038858182457617474,1
-0.002489537127764023,1
-0.000328044495639209,1
0.003078218320871713,1
-0.0020112301294849476,1
-0.0011236994312918331,1
-0.0009239210251659016,1
0.0004831960951140166,1
-0.0009366739537442002,1
0.0020768979330944115,1
0.002636142703464691,1
-0.0034153383429416143,1
-0.0008851185469406343,1
-5.9364516658164286e-05,1
-0.004045471729012801,1
-3.968060261583545e-05,1
0.002489259119922869,1
0.0006420788962648998,1
0.0038521123989156618,1
-0.0018067795688906031,1
-0.0019122968604073085,1
0.001722579277117762,1
0.0019978329762891174,1
0.004544748308837423,1
-0.0038942861400582773,1
-0.0016037556060293997,1
0.00025196587353066554,1
-0.0005325702692181179,1
-1.0639724833924946e-05,1
-0.00039667834476004085,1
-0.00139714340994922,1
-0.0016183189744234671,1
-0.0014322760101093267,1
0.0043818896501890406,1
-0.0048011337589395275,1
-0.0013567112516870556,1
-0.0027723195560481017,1
0.0017350049078897016,1
0.0007356281205681882,1
-0.0023475975455406408,1
0.002054676304601998,1
-0.0006173342091607199,1
0.0022383589704652283,1
0.0036860386600310415,1
-0.0028702137207967434,1
0.0004685850306067288,1
-0.0004081949570503829,1
-0.000954916115225317,1
0.0002503875482960555,1
0.00021744683976107295,1
0.001828238653172651,1
0.0013648764212271067,1
-0.001654111467173011,1
0.0013837965646022411,1
-0.0007682055502506677,1
-0.0001983339839517582,1
-0.0025443084861750905,1
-0.0037495039697790326,1
0.00042385500460230454,1
-0.0066452393286816095,1
0.0010704610863565733,1
-0.0010406123105095395,1
-0.001694434417582034,1
0.005437347146340032,1
-0.000746554229625658,1
-0.0004814896772802776,1
1.5399835727433455,1
-3.559983360421739,1
-0.15995592173204023,1
-0.029920047310925162,1
-0.009973030750147268,1
-8.987782536976945e-05,1
1.627352641825882e-05,1
-1.626094665975826e-05,1
-3.602816531716493e-05,1
-5.302748565809933e-05,1
-2.4226646242495933e-05,1
-6.688787539229652e-05,1
-2.0485502533015006e-05,1
-5.1716137972696335e-05,1
4.820562834172953e-06,1
-2.5401055769099435e-05,1
-1.0630210372325517e-05,1
-3.189968107224253e-05,1
6.61049697748588e-06,1
-0.00010966015473285632,1
-0.00011228547643948154,1
-3.0159207736584818e-05,1
-1.898574520699544e-05,1
-5.895454891869436e-06,1
8.25879630347109e-05,1
7.231124897397591e-06,1
1.9674391847128663e-05,1
-4.89535978177547e-07,1
0.00010287746434164394,1
-2.1113186888458223e-05,1
1.5239129243359029e-05,1
-1.646314477933353e-05,1
-0.00012175667030011715,1
6.047280593155665e-06,1
-0.00011801291772208446,1
0.00010999298169065527,1
7.176727750253742e-05,1
-1.4708063608541193e-05,1
4.0064795162636806e-07,1
0.0001270754531542483,1
-8.088617070549302e-05,1
1.0327439214524488e-06,1
7.73022403544949e-05,1
9.437530568270803e-05,1
-5.670230018511472e-05,1
1.6185655439168386e-05,1
-1.6379950093522357e-06,1
5.5701730276814275e-05,1
-5.5160575900337456e-05,1
1.0671741109349511e-05,1
-1.3099960980398885e-05,1
-7.462604804264354e-05,1
-5.6537716696277975e-06,1
-9.360876125994091e-05,1
0.0001602985366223832,1
1.4114312860316305e-05,1
0.0001763199544942837,1
-5.973183382221607e-06,1
-6.069308443347261e-05,1
2.879746552616326e-06,1
-6.779717418007848e-05,1
7.751630292392391e-05,1
7.145440294446622e-05,1
0.00013552046774718292,1
-7.397182643322753e-06,1
-9.875611012574539e-06,1
8.506188549462983e-05,1
-2.9704992889087553e-05,1
-8.235971575302575e-05,1
3.6258614343217605e-05,1
-1.796897102816307e-05,1
-4.354374810701011e-06,1
1.531364263136034e-05,1
8.288655061564107e-06,1
-3.397075714364852e-05,1
-0.00012140239260925801,1
1.1402603519343903e-05,1
-1.3315968422475663e-05,1
-1.717558419410579e-05,1
-1.6687543903014693e-05,1
5.750772894557232e-05,1
1.9689276003205687e-05,1
-4.866015206495254e-05,1
3.204498903727781e-05,1
-3.712818475646655e-05,1
-5.7074841713003986e-05,1
-3.0104953947667523e-06,1
2.0627058307420982e-05,1
7.103444273854309e-05,1
-3.557065378171137e-05,1
0.00011795987642291063,1
-4.679366344623345e-06,1
7.103236931122187e-05,1
5.300913927217566e-05,1
4.315960571687917e-05,1
1.688637075219832e-05,1
-6.759721998173809e-05,1
-8.248935890472605e-05,1
-0.00010797600888305202,1
5.995541376210489e-05,1
9.710269437694932e-05,1
6.204578165719191e-05,1
-7.463544514180721e-05,1
-1.9436980976639873e-05,1
-4.751100943266109e-05,1
8.631744855972019e-06,1
0.00010696602576877463,1
-5.559349352586768e-05,1
0.0001163293800680329,1
-3.443923437250061e-06,1
7.106603855547178e-05,1
-2.727983263534786e-05,1
5.0814537308904195e-05,1
5.209475646600999e-05,1
5.180113721407607e-06,1
-2.1757589713985606e-05,1
0.00018188680658025986,1
-4.9958587293235804e-05,1
-7.221495496631976e-05,1
-5.0099782751130564e-05,1
5.7608489550727005e-05,1
-0.00011076710854444744,1
-1.264188862570786e-05,1
8.938506752196816e-05,1
-0.00010284477936790984,1
-7.237615308135614e-05,1
3.2764779267057085e-05,1
-8.954325434477629e-05,1
-2.6584380040532035e-05,1
7.997944623403479e-05,1
-6.501193607797354e-05,1
2.2970256743303655e-05,1
-6.64706668564909e-05,1
-1.9450710904365515e-05,1
4.4906101486656535e-05,1
2.9997972120263246e-06,1
4.8250646356762716e-05,1
0.00010191539110810927,1
-0.00010242242940598405,1
-1.063709950461487e-05,1
-1.0363497900889359e-05,1
-9.150944486267001e-05,1
-2.5121576866495367e-05,1
2.5796703636279598e-05,1
-6.951259615800411e-05,1
-6.055341603693078e-05,1
-7.985987687625235e-05,1
-2.3133058540147705e-05,1
-2.4215083169093605e-05,1
-1.1556883142727456e-06,1
-5.418880688054655e-05,1
-7.799651600663524e-07,1
2.669255838723291e-05,1
-1.2694053735735822e-05,1
6.666566699283869e-07,1
6.045518671662283e-05,1
-3.4928309270194044e-05,1
-0.00011943266946822271,1
5.8946981696077986e-05,1
1.6173121612702248e-05,1
4.319276775090734e-05,1
-5.2304905357034316e-05,1
-2.4985766344502033e-05,1
2.8916676848278505e-06,1
-4.9254940967368885e-06,1
2.365355507499802e-05,1
-3.543182730814959e-05,1
-0.00011005807020408894,1
4.338428097815007e-05,1
2.1038953914737217e-05,1
-1.9144690374885394e-05,1
-4.908280156367411e-06,1
6.584181932895526e-05,1
-1.7015625420585755e-05,1
2.6921624347225638e-05,1
-0.00010984189505987296,1
-5.317951219463491e-05,1
-1.4422929572270475e-05,1
5.8785254339746476e-05,1
4.279773383715748e-05,1
5.536146008530869e-05,1
-1.1269829867840599e-07,1
3.906830612741529e-05,1
8.836048304400132e-06,1
0.00010570927579768085,1
4.3938039310754696e-05,1
-3.6845874873162173e-05,1
-2.1025178767595358e-05,1
7.702178575303763e-05,1
7.686771001644196e-05,1
-2.784987542625137e-05,1
2.9881562521535924e-05,1
-5.157948813007151e-05,1
0.00011997702646048015,1
-6.657067861557288e-06,1
0.00014576916900307048,1
-2.5970640547307152e-05,1
1.7736131755132816e-05,1
-3.635189989007228e-05,1
-7.957331858361301e-05,1
8.573563191307356e-05,1
4.629129370743417e-05,1
-8.303306867302219e-05,1
1.9283441142173485e-05,1
-8.685402653076954e-05,1
3.814212593891244e-05,1
-1.1572069321980209e-05,1
-2.3519025526833885e-05,1
-2.8074479157337115e-05,1
4.843147391584998e-05,1
0.00010447593086695172,1
3.8830519646769385e-06,1
2.436041424894415e-05,1
-0.0001043805934145169,1
6.013369999687004e-05,1
-1.4057704492289747e-05,1
-6.746455208383586e-06,1
-8.546910457391396e-05,1
-8.978218230095978e-05,1
-2.8794292553696735e-05,1
-5.8527177670766775e-05,1
4.775013635443717e-06,1
-7.607061783524201e-05,1
5.836815908457094e-05,1
-0.0001005853639035661,1
-8.420853994009493e-05,1
6.545918484123636e-05,1
7.305941337718844e-05,1
-3.968634408699729e-05,1
-7.385605796078593e-05,1
3.0761981330832796e-05,1
-6.852252871538998e-06,1
-3.3006777039816967e-05,1
-3.858818336101554e-05,1
-0.00013002639177665392,1
8.6018188022589e-06,1
-3.3236481172580145e-05,1
1.0410019943063679e-05,1
6.190478375766484e-05,1
9.537706092160173e-06,1
-5.679665436251996e-05,1
-0.00013751110647787385,1
-9.645315785529838e-06,1
1.4175076099023114e-05,1
-7.192373396226058e-06,1
-2.8191936846818013e-05,1
1.7884733855296796e-06,1
8.165404850306187e-05,1
8.807992368657224e-05,1
-2.975066778129453e-05,1
8.787644072523598e-05,1
-2.9464278167580693e-05,1
8.78494264930749e-05,1
-0.0001281440066580282,1
-2.891205571407675e-05,1
1.212451903467281e-06,1
9.216072564083427e-05,1
3.7282077436312604e-05,1
-4.6386052242044206e-05,1
8.431356298390207e-05,1
-3.815442626453041e-05,1
2.2089725405349966e-05,1
-2.7665015586823668e-05,1
-2.1332581131406355e-05,1
6.0944716243585456e-05,1
0.00010568744489371023,1
-1.1994041535067951e-05,1
3.7680761507873596e-05,1
2.8736753383637653e-06,1
-0.0002279579642682221,1
1.209108996381116e-05,1
9.268735519321173e-06,1
-2.746815807699974e-05,1
6.6807869100465e-05,1
-5.618594899898959e-05,1
4.5684136404145945e-05,1
4.8839221096602084e-05,1
3.1983805283097104e-05,1
-0.00010616200933517658,1
-3.652822015829266e-05,1
7.081353571432166e-05,1
0.00010623649894318903,1
-6.66976309126555e-06,1
-7.383849747339007e-05,1
5.3753533065237004e-05,1
-4.906209507376092e-05,1
-6.458359168688704e-05,1
-4.216959662833689e-05,1
3.061594138989112e-05,1
-2.6952441108070472e-05,1
-5.237321753952559e-05,1
4.856370163636354e-05,1
1.4483178726652435e-05,1
1.2828830394277864e-06,1
5.712260934803303e-05,1
-3.722903930699765e-05,1
-1.1417641946905736e-05,1
6.965905159713822e-05,1
0.00010295286157246765,1
-1.4867778489987267e-05,1
-6.537158220709405e-05,1
39.25988679102359,1
37.650100383403036,1
36.089961695198085,1
34.569955579100274,1
33.10998780785328,1
31.6899414889496,1
30.319945639259494,1
28.98996070306072,1
27.709891500714583,1
26.469902861164595,1
25.280009677847026,1
24.130131559645847,1
23.02000244796938,1
21.95003537032701,1
20.91999204532431,1
19.929960333247248,1
18.970010287103143,1
18.059942751850624,1
17.18000377426591,1
16.33006093396915,1
15.519964306071758,1
14.749955547023768,1
14.00001662344862,1
13.289927962996858,1
12.610071165248911,1
11.959894064654495,1
11.340045739149327,1
10.740019754035686,1
10.17999985457302,1
9.629969625307243,1
9.11990411698694,1
8.630076623745975,1
8.170002586787096,1
7.719973945146793,1
7.300065947699862,1
6.890030094638073,1
6.509909570341133,1
6.149976467862239,1
5.799969467902521,1
5.469946040010531,1
5.160006102074036,1
4.870006169044069,1
4.590077825282737,1
4.3200296892655565,1
4.070023953145507,1
3.839902613413648,1
3.6100119046978154,1
3.399973581073426,1
3.19996114834288,1
3.0100520509241986,1
2.840084437625801,1
2.670046751911037,1
2.509965855644975,1
2.3600119639903543,1
2.2200066313630726,1
2.080061757548458,1
1.9600296086064755,1
1.8399378951056378,1
1.7300172596853034,1
1.6199872908545236,0
1.5300573547291485,0
1.4300484461471652,0
1.3499383305426693,0
1.2601087528463866,0
1.1900078373940397,0
1.10992909275839,0
1.0500155437238339,0
0.9799776905581478,0
0.919935759892183,0
0.8600747090227749,0
0.8100593541830519,0
0.760037672761675,0
0.7099576620050618,0
0.6699570000086865,0
0.6299659918008669,0
0.589981020325669,0
0.5499042410847005,0
0.5199842317717714,0
0.49003757792586605,0
0.4500832463181745,0
0.4300474699335058,0
0.3999194523566601,0
0.3699709023234864,0
0.35007756929640593,0
0.3299538730485829,0
0.30996808067325893,0
0.2900540168253027,0
0.27001064601380564,0
0.2499917652046855,0
0.23997398474829482,0
0.22000604616918853,0
0.21006031970920355,0
0.19993503126826956,0
0.18009764789841987,0
0.16998133710650531,0
0.16007666059299736,0
0.15001402411885198,0
0.13998659580942702,0
0.12998868690661525,0
0.11999946033565004,0
0.12002774268369415,0
0.11000305303601755,0
0.0999721383873886,0
0.1000487880063882,0
0.08993898842353841,0
0.08001621580170518,0
0.08004831816188356,0
0.0699928735850867,0
0.0700235572518916,0
0.06002848122716392,0
0.059923007630375384,0
0.06014745541723055,0
0.05010547211241491,0
0.05001181061937909,0
0.04993913142376137,0
0.039983027657597064,0
0.04006335031771272,0
0.03988366887708147,0
0.03996415929324785,0
0.030058701666247144,0
0.029952893947650945,0
0.030071747770649238,0
0.03008508565978914,0
0.029963843656494904,0
0.019903859777036046,0
0.019995365231463755,0
0.019947667862307207,0
0.020039265406578646,0
0.019944271513929707,0
0.019971172604785176,0
0.020012997916143162,0
0.020115127465969062,0
0.010110014913415058,0
0.00998922713591043,0
0.010073875179500834,0
0.010052744598934191,0
0.00998639564717406,0
0.010002674291732462,0
0.010035488435545876,0
0.009946391083549694,0
0.009939257419430199,0
0.00995802833335128,0
0.00993798148643191,0
0.010056797827336985,0
0.010055027820178126,0
0.009996540395694298,0
0.010017438796366579,0
0.009953620987162496,0
0.01003171020237697,0
1.6274064801046294e-05,0
-5.879377609896101e-05,0
-6.643046487106296e-05,0
4.258644922611278e-05,0
5.127792378205053e-06,0
-2.5339599929045077e-05,0
2.4971214693701624e-05,0
5.566097115935078e-05,0
-8.856207557953803e-06,0
-0.00010456017814921588,0
4.808082948739472e-05,0
8.407995275998619e-05,0
-2.2344500261042767e-05,0
-0.00015832148514233289,0
-3.215880648993664e-05,0
2.4120701486228513e-05,0
1.4227459181969672e-05,0
5.544094508338847e-05,0
-1.253970652472868e-05,0
5.893844742665498e-05,0
-4.904981850408122e-05,0
1.8650355806281468e-06,0
-7.108269005725988e-05,0
-8.432643419320098e-05,0
0.00010278810283055923,0
4.053718201409661e-05,0
-5.162904419487452e-05,0
-3.41889138913017e-05,0
-6.936152920183222e-05,0
3.524048549862527e-05,0
3.4294927491906506e-05,0
3.073796324914006e-05,0
6.241486389007538e-05,0
1.544879006093536e-05,0
8.317528630187139e-05,0
2.814222331371797e-05,0
-6.2365808451324755e-06,0
-3.0544619877727826e-05,0
-3.089801759984959e-05,0
-5.3444356154043246e-06,0
-1.0389642014974854e-05,0
8.661487205437069e-05,0
2.86246984063526e-05,0
-6.273517969360094e-06,0
7.847061424116303e-05,0
-1.5095602088040231e-06,0
-8.52348446641999e-05,0
1.8474127335680624e-05,0
-2.9846870125948468e-05,0
2.1962680760223963e-05,0
6.511329277045211e-05,0
2.0851767671877022e-05,0
-1.4872949165243394e-05,0
4.529133415115696e-05,0
6.147527495528962e-05,0
4.853612561820962e-06,0
5.8616025984244374e-05,0
0.00011598317296103647,0
-4.775694930071617e-05,0
4.515275825608986e-05,0
7.797485151291164e-06,0
6.166262139312812e-05,0
-0.00012758653576973035,0
-1.9647670838401457e-05,0
1.4383479680006608e-05,0
-5.7492966078785774e-05,0
7.823761648977458e-05,0
1.3356665120056612e-05,0
-0.00014799001374260048,0
8.578790627318525e-05,0
-5.642410441536811e-05,0
-8.983585763345302e-05,0
0.00010108523230661443,0
1.68455034408378e-05,0
6.103798664729707e-05,0
-2.552267080703342e-05,0
1.0811182528753573e-05,0
4.476429416593374e-05,0
-5.423663722196553e-06,0
2.81060440909122e-05,0
-3.0082206306450555e-05,0
-8.569765652866172e-05,0
-0.00011991864012575713,0
-3.723035970450958e-05,0
8.739255872133696e-05,0
-4.288675443768074e-05,0
-8.322966041340445e-05,0
3.7697039679005614e-05,0
-6.653728885088561e-05,0
-1.4421023402182081e-05,0
-5.003735833475066e-05,0
2.07733058841373e-05,0
1.975272598780458e-05,0
3.230498317131062e-05,0
3.284122581829045e-05,0
7.035694525641095e-05,0
7.44199050645572e-05,0
1.68427197721199e-05,0
2.3917361353942687e-05,0
-3.8794007001049725e-05,0
5.262056431862292e-05,0
-4.596901504861248e-05,0
3.566485691114597e-05,0
6.0006333089393125e-05,0
-1.9492100495507254e-06,0
3.7512024043875156e-05,0
-4.1714520995632094e-05,0
-6.059608966038387e-06,0
3.562526477274244e-05,0
-4.636605770140092e-05,0
-5.8477284950149586e-05,0
0.00013053577227713052,0
3.146737687705837e-05,0
-1.1870983698878601e-05,0
6.852016221079939e-05,0
5.515764965002561e-05,0
9.130555170080038e-05,0
1.0281112580198097e-05,0
9.741986535154218e-05,0
1.784209649229989e-05,0
6.7101608970247356e-06,0
6.497835719195814e-05,0
-5.399229869299456e-05,0
-4.054018399644839e-05,0
1.6126708468809112e-05,0
-1.797493583278152e-05,0
7.525698782072385e-06,0
4.1971670123146584e-05,0
-0.0001167312176488547,0
5.636436994603786e-06,0
-1.87012767642499e-05,0
-4.033427530582555e-05,0
3.792566147491624e-05,0
5.5985270399431504e-05,0
-1.0071036223438395e-06,0
5.3020141557596364e-05,0
-5.6518377132470486e-05,0
-5.742652466767127e-05,0
-3.8593902188135506e-05,0
0.00010888991205791599,0
-7.076639193541973e-05,0
2.4924609689662753e-05,0
